"lang"
{
	"Language"		"schinese"
		"upgrade_active_reload_desc"	"每隔一段时间，装填时，在高亮显示的部分按下 [{s:key_reload}]，会<span class=\"highlight\">立即完成装填并获得射速和子弹吸血</span>。"
		"upgrade_active_reload/buff"	"主动装填"

		//Arcane Medallion
		"upgrade_arcane_medallion_desc"	"Whenever you deal <span class=\"highlight\">{s:MinimumDamage} Spirit damage</span> or more in a single hit against an enemy hero, gain <span class=\"highlight\">temporary Spirit Power</span>。"
		"modifier_arcane_medallion_triggered"	"Arcane Medallion"

		//Soul Disruptor
		"upgrade_mod_disruptor_desc"	"Throw a grenade that explodes on contact and applies <span class=\"highlight\">silence</span> and <span class=\"highlight\">increasing amounts of damage</span> to each enemy。"
		
		//Ability Speed	
		"upgrade_ability_speed_desc"		"Increases your movement speed while using any movement-based ability"
		
		//Rescue
		"upgrade_succor_desc"				"<span class=\"highlight\">Pulls</span> the targeted teammate out of battle and brings them next to you。"
		
		//Slowing Hex
		"upgrade_containment_desc"			"选定一个敌方英雄目标，使用后对敌方英雄目标造成<span class=\"highlight\">魂力伤害</span> 并且 <span class=\"highlight\">减少移速</span> ,同时 <span class=\"highlight\">沉默敌方英雄的移动技能</span>.<br>不影响目标的耐力使用。"

		//Withering Whip
		"upgrade_withering_whip_desc"		"选定一个敌方英雄目标，使用后在持续时间内缴械敌方英雄目标，并降低目标的的<span class=\"highlight\">物理抗性</span>。"
		"modifier_withering_whip_debuff"		"缴械"
		"MagicAmp_label"						"抗性减少"
		"MagicAmp_postfix"					"%"
		"WitheringWhipDisarmDuration_label"	"缴械持续时间"
		"WitheringWhipDisarmDuration_postfix"	"s"
		"SpiritPower_label"					"魂力"
		"SpiritPower_prefix"					"+"

		//Ethereal Shift
		"upgrade_self_bubble_desc"			"使用后在持续时间内<span class=\"highlight\">无敌</span>，在此期间，你不能移动或执行任何操作。当效果结束 你会获得<span class=\"highlight\">装填弹匣</span>以及获得 <span class=\"highlight\">额外魂力</span>。"
		"ShiftingVeilDuration_label"			"无敌持续"
		"ShiftingVeilDuration_postfix"		"s"
		"BonusSpiritDuration_label"			"魂力加成持续时间"
		"BonusSpiritDuration_postfix"			"s"
		"modifier_shifting_veil_buff"			"飘渺护罩"
		"shifting_veil_bonus_spirit"			"额外魂力"
		"modifier_citadel_bubble"				"飘渺护罩"

		//Stasis Bomb
		"upgrade_stasis_bomb_active1"		"Creates an <span class=\"highlight\">EMP aura</span> around you and become <span class=\"highlight\">invincible</span> for {s:AbilityDuration}s, during which it has {s:MoveSpeedMax}m/s move speed and cannot attack, use abilities, or use special moves. Can be self cast。"
		"upgrade_stasis_bomb_active2"		"<span class=\"spacer\"></span><br>If the Stasis lasts the full duration, it will <span class=\"highlight\">stun and damage</span> nearby enemies。"
		"upgrade_stasis_bomb_desc_passive"	"Your bullets charge up an <span class=\"highlight\">EMP</span> on enemy heroes, preventing them from using abilities。"
		"upgrade_stasis_bomb/modifier_citadel_bubble"	"Stasis Bomb"

		//Quarantine
		"upgrade_quarantine_desc"			"Quarantine an enemy Hero, making them <span class=\"highlight\">invincible</span> but also <span class=\"highlight\">silencing and disarming</span> them。"
		
		//Rescue Beam
		"upgrade_rescue_beam_desc"		"选定一个友方英雄目标，使用后<span class=\"highlight\">以目标友方英雄或自身的最大生命值的百分比治疗，</span>治疗时，你可以将 <span class=\"highlight\">目标拉向自身</span>。可对自身施放<br><span class=\"highlight\">{s:SelfModifier}%</span>效果 并且无需持续施法"
		"SelfModifier_label"			"自我施放效果"
		"SelfModifier_postfix"			"%"
		"upgrade_rescue_beam_pull"		"牵引目标"
		"modifier_succor_move"			"救援光束"
		
		//[Deprecated] Duration Extender
		"upgrade_duration_extender_desc"	"Increases <span class=\"highlight\">Duration</span> of your abilities and items by <span class=\"highlight\">{s:NonImbuedBonusDuration}%</span>。"

		//Slowing Spirit
		"upgrade_slowing_tech_desc"		"你的魂力伤害使目标的<span class=\"highlight\">移动速度减慢</span>。"
		"modifier_slowing_tech_slow"					"秘法减速"
		"upgrade_slowing_tech/modifier_slowing_tech_proc/modifier_slow_base"						"移速减少"

		//Energy
		"upgrade_tech_3_desc"				"Large increase in <span class=\"highlight\">Energy</span>。"
		
		//Refresher
		"upgrade_ability_refresher_desc"	"使用后<span class=\"highlight\">重置你所有能力的冷却时间</span>以及<span class=\"highlight\">恢复你所有的充能</span>。"
		"upgrade_ability_refresher_innate_desc" "生命<br>魂力"

		//Spirit Barrier Pulse
		"upgrade_aoe_tech_shield_desc"		"Temporarily gain <span class=\"highlight\">spirit barrier</span> for you and all nearby allied units。"
		"upgrade_aoe_tech_shield/modifier_duration" "Spirit Barrier Pulse"
		
		//Cold Front
		"upgrade_cold_front_desc"			"使用后从你的位置开始施放出一圈冰冻立场对附近的敌方目标造成 <span class=\"highlight\">魂力伤害</span> 并且 <span class=\"highlight\">减缓移动速度</span> 。"
		
		//Knockdown
		"upgrade_target_stun_desc"			"选定一个敌方英雄目标，使用后在<span class=\"highlight\">{s:StunDelay} 秒延迟</span>后<span class=\"highlight\">击倒</span> 并且 <span class=\"highlight\">眩晕</span> ，中断并暂时阻止他们采取任何行动。"
		
		//Vacuum Web
		"upgrade_aoe_root_active"		"Throw a <span class=\"highlight\">vacuum</span> grenade, pulling all enemies into a small area where they remain <span class=\"highlight\">tethered</span>。"
								
		//Quantum Chimaera
		"upgrade_tech_cleave_desc"			"Your Tech attacks strike additional nearby enemies for <span class=\"highlight\">75% of the total damage</span>。"

		//Spirit Armor Reduction Aura
		"upgrade_tech_armor_reduction_aura_desc"	"Increases <span class=\"highlight\">Spirit Damage</span> taken by nearby enemies。"
		"modifier_tech_armor_reduction"																					"Spirit Armor Reduced"
		"modifier_tech_armor_reduction_aura"					"Spirit Armor Reduction Aura"
	
		//Camouflage Suit
		"upgrade_camouflage_desc"					"Go <span class=\"highlight\">invisible</span> and maintain invisibility by <span class=\"highlight\">not moving or attacking</span>.  Taking damage will not reveal the Hero.  Bonus Regen while Invisible。"

		//Curse
		"upgrade_glitch_desc"					"选定一个敌方英雄目标，使用后在持续时间内诅咒目标--被诅咒的敌人会被<span class=\"highlight\">打断、沉默、缴械</span>，以及<span class=\"highlight\">阻止使用模组</span>。"
		"upgrade_glitch/modifier_glitch_debuff"	"被诅咒!"

		//Bullet Resist Shredder
		"upgrade_bullet_resist_shredder_desc"	"当对目标造成魂力伤害时，该目标在持续时间内也会受到 <span class=\"highlight\">物理抗性</span> 减少。"
		"upgrade_bullet_resist_shredder/modifier_bullet_armor_shredder_proc/modifier_bullet_armor_shredder" "减少物理抗性"

		//Weapon Eater
		"upgrade_weapon_eater_desc"				"Reduces Courage by <span class=\"highlight_weapon\">{s:BaseBonusCounter}</span>. <br>Gain <span class=\"highlight_weapon\">{s:WeaponPowerPerKill} Courage</span> (Up to <span class=\"highlight_weapon\">{s:MaxWeaponPower}</span>) for <span class=\"highlight\">killing an enemy Hero</span> but lose <span class=\"highlight_weapon\">{s:WeaponPowerPerDeath} gained Courage</span> on <span class=\"highlight\">Death</span>. Bonus applied if damage was done within {s:KillWindow}s of enemy killed. "
		"upgrade_weapon_eater/modifier_weapon_eater_display"			"Weapon Eater"

		//Reloader + Huge Clip
		"upgrade_weapon_instant_reload_desc"	"Press the [Reload] key while reloading to instantly finish your reload"

		//Echo Shard
		"upgrade_ability_power_shard_active"	"使用后<span class=\"highlight\">重置你最近使用的非终极技能的冷却时间</span>"

		//Imbued Ability"
		"upgrade_imbued_ability_passive1"		"Upon purchasing this mod, select an ability to imbue with <span class=\"highlight\">{s:ImbuedBonusDuration}% bonus duration</span> and <span class=\"highlight\">{s:ImbuedBonusDamage}% bonus damage</span>。"
		"upgrade_imbued_ability_passive2"		"Your spirit damage <span class=\"highlight\">slows</span> your target's movement。"
		
		//Duration Extender
		"upgrade_arcane_extension_desc"	"增加技能和模组的的 <span class=\"highlight\">持续时间</span>。"

		//Superior Duration
		"upgrade_imbued_duration_extender_desc"	"增加技能和模组的的 <span class=\"highlight\">持续时间</span>。"

		//Diviner's Kevlar
		"upgrade_diviners_kevlar_desc"			"当施放 <span class=\"highlight\">终极技能时</span>获得暂时的 <span class=\"highlight\">护盾</span>以及 <span class=\"highlight\">额外魂力</span>。"
		"BonusChannelTechPower_label"			"施法后魂力"
		"BonusChannelTechPower_prefix"			"+"
		"BonusChannelTimePercentage_label"		"持续时间"
		"BonusChannelTimePercentage_prefix"		"+"
		"BonusChannelTimePercentage_postfix"	"%"
		"ChannelBulletShield_label"				"施法后子弹护盾"

		//Infuser
		"upgrade_infuser_desc"			"使用后在持续时间内获得<span class=\"highlight\">额外魂力和魂力吸血</span>。"

		//Spirit Strike
		"upgrade_acolytes_glove_desc"			"当你对英雄进行 <span class=\"highlight\">轻或重近战攻击时</span>，造成<span class=\"highlight\">额外魂力伤害并且施加减少魂力抗性</span>。"
		"SpiritDamage_label"						"魂力伤害"
		"modifier_acolytes_glove_triggered"		"魂力猛击"

		//Melee Charge
		"upgrade_melee_charge_desc"				"增加你的近战重击冲锋距离。对敌人进行<span class=\"highlight\">近战重击后</span>，武器会立即<span class=\"highlight\">重新装填</span>。"

		//Charmed Wraps
		"upgrade_charmed_wraps_desc"			"Your abilities get their <span class=\"highlight\">cooldowns reduced</span> when you perform a <span class=\"highlight\">heavy melee</span> attack against a hero (or <span class=\"highlight\">two light melee</span> attacks within {s:LightMeleeTimeWindow}s)。"

		//Clarity
		"upgrade_magic_clarity_desc"			"On ability or item use, gain a <span class=\"highlight\">move speed</span> bonus for {s:AbilityDuration}s.  Your next ability cast will remove the move speed bonus and apply a <span class=\"highlight\">Spirit</span> bonus to that ability。"
		"ClarityBonusSpirit_prefix"				"{s:sign}"
		"ClarityBonusSpirit_label"				"Next Ability Bonus Spirit Power"

		//Surge of Power
		"upgrade_magic_storm_desc"				"选定一个技能，增加该技能<span class=\"highlight\">额外魂力</span>并且当技能施放时获得 <span class=\"highlight\">额外移动速度</span> 。"
		"modifier_upgrade_magic_storm"			"澎湃动力"

		//Suppressor
		"upgrade_suppressor_desc"					"当你对目标敌人造成<span class=\"highlight\">魂力伤害</span>时，也会受到<span class=\"highlight\">射击速度减缓</span>。"
		"suppressor_debuff"						"射速减缓"

		//Quicksilver Reload
		"upgrade_quick_silver_desc"				"标记一个技能，该技能击中敌人第一次时获得 <span class=\"highlight\">额外伤害</span>并且 当技能使用的时候你的弹匣立即<span class=\"highlight\">重新装填</span> ，并为该弹匣带来<span class=\"highlight\">射击速度</span>奖励。"
		"modifier_quick_silver_buff"				"额外射速"

		// Magic carpet
		"upgrade_magic_carpet_desc"				"召唤飞毯，让你飞走。飞行时获得子弹护盾和精神护盾。 召唤飞毯时无法使用技能。 飞行时，任何操作都会解除魔毯。"
		"modifier_magiccarpet"					"奥秘飞毯"
		"modifier_summon_magiccarpet"			"召唤奥秘飞毯"
		"MagicCarpetMoveSpeed_prefix"			"+"
		"MagicCarpetMoveSpeed_label"			"额外飞行速度"
		"MagicCarpetMoveSpeed_postfix"			"m/s"

		//-----------------------------------------------------------------------------
		// Upgrades: Armor
		//-----------------------------------------------------------------------------
		
		//Toughness
		"upgrade_toughness_3_desc"					    "Increases <span class=\"highlight\">Health</span> and <span class=\"highlight\">health regen</span>。"

		//Bullet Lifesteal
		"upgrade_vampire_desc"							"你对敌人造成一定百分比的伤害 <span class=\"highlight\">子弹伤害会治疗你</span>。对非英雄效果减半。"
		
		//Health Regen
		"upgrade_health_regen_1_desc"					"Increases <span class=\"highlight\">health regen</span>。"

		//Healing Rite
		"upgrade_health_stimpak_desc"					"选定一个友方英雄目标，使用后在持续时间内使目标<span class=\"highlight\">获得治疗和额外疾跑速度</span>如果该目标受到敌方英雄或建筑的伤害，再生会被驱散。可对自身施放。"
		"upgrade_health_stimpak/modifier_stimpak_regen"			"疗愈仪式"

		//Divine Barrier
		"upgrade_savior_desc"				"选定一个友方英雄目标，使用后为目标提供<span class=\"highlight\">子弹护盾、魂力护盾和移动速度</span>。可对自身施放。"
		"SaviorBulletShieldHealth_label"		"子弹护盾" 
		"SaviorMagicShieldHealth_label"		"魂力护盾"
		"BuffDuration_label"					"持续时间"
		"BuffDuration_postfix"				"s"

		//Restorative Locket
		"upgrade_restorative_locket_passive_desc"		"当敌人在距离你 {s:Radius}m 范围内使用技能时，存储一个恢复层数。"
		"upgrade_restorative_locket_active_desc"		"使用后消耗所有层数来<span class=\"highlight\">治疗选定的友军英雄</span>。可以对自身施放。"
		"modifier_restorative_locket_stacks"				"修复项链"
		"HealPerStack_label"								"每层数治疗"

		//Bullet Deflector
		"upgrade_health_bullet_deflector_desc"			"Prevents <span class=\"highlight\">{s:BulletDamageReductionPct}%</span> of incoming bullet damage, with a maximum of <span class=\"highlight\">{s:BulletDamageReductionPerSecond}</span> damage deflected per second。"

		//Regenerative Armor
		"upgrade_health_regenerative_armor_desc"		"Automatically <span class=\"highlight\">restores health</span> lost from <span class=\"highlight\">bullet damage</span>, regenerating up to <span class=\"highlight\">{s:BulletDamageRecoveredPerSecond} health</span> per second。"

		//Bullet Armor
		"upgrade_bullet_armor_desc"					"减少受到的 <span class=\"highlight\">子弹伤害</span> 。"

		//Improved Bullet Armor
		"upgrade_improved_bullet_armor_desc"			"减少受到的 <span class=\"highlight\">子弹伤害</span> 。"

		//Improved Bullet Armor
		"upgrade_bullet_armor_2_desc"					"减少受到的 <span class=\"highlight\">子弹伤害</span> 。"

		//Double-Jump
		"upgrade_double_jump_desc"					"Allows you to perform an additional <span class=\"highlight\">jump</span> in mid-air。"
		
		//Overdrive
		"upgrade_weapon_power_and_health_drain_desc"	"Increase your <span class=\"highlight\">Courage</span> while draining your own <span class=\"highlight\">health</span>。"	
		
		//Healing Aura
		"upgrade_health_regen_aura_desc"			"Automatically provides a burst of healing to yourself and nearby friendlies every <span class=\"highlight\">{s:HealInterval} seconds</span>.  <br>Effect does not stack。"
		"TempMaxHealth_label"							"Overheal Health"

		//Cheat Death
		"upgrade_cheat_death_pulse_passive"		"Releases a periodic pulse, damaging nearby enemies。"
		"upgrade_cheat_death_unkillable_passive"	"When the owner would take otherwise lethal damage, they instead become <span class=\"highlight\">temporarily death immune</span>. While death immune, the rate of the damage pulse is greatly increased。"

		//Healing Booster
		"upgrade_healing_booster_desc"				"提高你<span class=\"highlight\">{s:HealAmpRegenPercent}%</span>的<span class=\"highlight_armor\">治疗效果</span> 。"

		//Extra Health
		"upgrade_health_desc"							"Increase <span class=\"highlight\">health</span>。"
		
		//Melee Knockdown
		"upgrade_proc_melee_stun_desc"					"The 3rd hit of your <span class=\"highlight\">melee combo</span> will <span class=\"highlight\">stun</span> enemies。"

		//Debuff Reducer
		"upgrade_debuff_reducer_desc"			"减少<span class=\"highlight\">对你施加的所有负面效果的持续时间</span>。"

		//Debuff Remover
		"upgrade_reduce_debuff_duration_desc"			"减少你受到的所有减益状态的 <span class=\"highlight\">持续时间</span> 。"
		"upgrade_reduce_debuff_duration_active_desc"	"使用后清除当前施加在你身上的<span class=\"highlight\">所有减益状态</span>。如果有任何减益被清除，则获得移动速度加成。<span class=\"highlight\"> 眩晕或睡眠时无法使用。 </span>"

		//High Impact Armor
		"upgrade_high_impact_armor_desc"				"Provides protection against high-damage bullets. Any <span class=\"highlight\">bullet damage</span> portion above the threshold is reduced by {s:DamageReduction}%。"
		"damage_reduction_label"						"Damage Reduction"
		"damage_reduction_postfix"						"%"

		//Decay
		"upgrade_rupture_desc"				"选定一个敌方英雄目标，使用后在持续时间内对敌方英雄目标造成<span class=\"highlight\">治疗效果减少</span> 并且<span class=\"highlight\">根据敌人当前生命值造成持续流血伤害</span> <br>腐朽的伤害是非致命的。"
		"upgrade_rupture/modifier_rupture"	"腐朽"
		"HealAmpReceivePenaltyPercent_label"		"减少治疗"
		"HealAmpReceivePenaltyPercent_postfix"			"%"
		"modifier_citadel_rupture"				"割裂 - 别动"

		//Discord
		"upgrade_discord_desc"						"Apply an aura around enemy or friendly target that <span class=\"highlight\">damages enemies in the radius and suppresses their healing by {s:HealAmpReceivePenaltyPercent}%</span>. If cast on a friendly, it also heals them。"
		"MaxHealthPercentAsDPS_label"				"Max Health per second"
		"MaxHealthPercentAsDPS_postfix"				"%"
		"MaxHealthPercentAsHealPerSecond_label"		"Max Health per second"
		"MaxHealthPercentAsHealPerSecond_postfix"	"%"
		
		//Tech Absorber
		"upgrade_spell_absorb_desc"					"<span class=\"highlight\">Blocks</span> a targeted ability。"
		
		//Spirit Armor
		"upgrade_tech_armor_desc"						"减少受到的 <span class=\"highlight\">魂力伤害</span> 。"

		//Spirit Armor+
		"upgrade_tech_armor_2_desc"					"减少受到的 <span class=\"highlight\">魂力伤害</span> 。"
		
		//Bullet Deflector Shield
		"upgrade_deflector_shield_desc"				"Adds <span class=\"highlight\">bullet armor</span>, and provides a shield that absorbs bullet damage. Shield regens out of combat (10s no damage)。"
		
		//Fortitude
		"upgrade_chonky_desc"							"在<span class=\"highlight\">{s:RestoreDelay}秒后</span>未受到伤害，获得<span class=\"highlight\">最大生命值 {s:HealLifePercentOutOfCombat}% 的恢复</span>。"
		"upgrade_chonky_high_health_passive_desc"		"当你生命值<span class=\"highlight\">高于 {s:HealthThreshold}% </span>, 你会获得额外的 <span class=\"highlight\">子弹伤害</span> 和 <span class=\"highlight\">移动速度</span> 。"
		"upgrade_out_of_combat_health_regen/modifier_citadel_armor_out_of_combat_health_regen"		"代谢纳米"

		//Leech
		"upgrade_damage_recycler_desc"				"增加<span class=\"highlight\">减少治疗效果抗性</span>。"
		
		//Rebirth
		"upgrade_personal_rejuvenator_desc"		"Respawns the hero at the spot they died。"
		"RespawnDelay_label"							"Respawn Delay"
		"RespawnDelay_postfix"						"s"

		//Phantom Strike
		"upgrade_phantom_strike_desc"			"选定一个敌方英雄目标，使用后<span class=\"highlight\">传送</span>敌人目标跟前，造成 <span class=\"highlight\">魂力伤害</span>并且施加<span class=\"highlight\">减少移速和缴械</span>。"
		"BarrierDuration_label"					"护盾持续"
		"BarrierDuration_postfix"				"s"
		"PhantomStrikeDebuffDuration_label"		"缴械和减速持续"
		"PhantomStrikeDebuffDuration_postfix"		"s"
		"modifier_phantom_strike_bulletshield"		"子弹护盾"

		//Soul Rebirth
		"upgrade_rebirth_passive"				"如果持有者死亡，在 {s:RespawnDelay}s 延迟后，将<span class=\"highlight\">以部分生命值状态在死亡地点重生</span>。"
		
		//Shield Rush
		"upgrade_active_bullet_shield_desc"				 "Give temporary <span class=\"highlight\">bullet shield</span> for you and nearby allied Heros and their minions。"
		"upgrade_active_bullet_shield/modifier_duration" "Bullet Barrier"

		//Weapon Jammer
		"upgrade_bullet_damage_reduction_aura_desc"		"Reduces the <span class=\"highlight\">Fire Rate</span> of all nearby enemies。"
		"modifier_fire_rate_reduction_aura"							"Weapon Jammer"
		"upgrade_bullet_damage_reduction_aura/modifier_base_aura/aura_target_modifier"				"Slowed Attack Speed"
		"upgrade_fire_rate_reduction_aura/modifier_base_aura/aura_target_modifier"	"Fire Rate Reduction Aura"
		
		//Return Fire
		"upgrade_return_fire_desc"					"向任何使用技能或射击子弹对你造成伤害的攻击者<span class=\"highlight\">发射子弹</span> 。"
		"modifier_armor_return_fire"				"归还火力"
		"ActiveFireRate_label"						"射击速度"
		"ActiveFireRate_postfix"						"%"
		"modifier_citadel_basicdamagereflect" 	"归还火力"

		//Metal Skin
		"upgrade_metal_skin_desc"						"使用后在持续时间内<span class=\"highlight\">对近战伤害和子弹伤害免疫</span>"
		"AbilityApplyDelay_label"						"持续时间"
		"AbilityApplyDelay_postfix"						"s"
		"modifier_citadel_metal_skin"								"金属皮肤"

		//Regenerative Armor
		"upgrade_regenerative_armor_desc"	"Gain a short burst of health regeneration when taking bullet damage from heroes"

		//Combat Barrier
		"upgrade_regenerating_bullet_shield_desc"	"当你有<span class=\"highlight\">子弹护盾</span>时，会获得额外<span class=\"highlight\">子弹伤害</span>。"
		"BonusBaseWeaponDamageWithShield_label"		"有子弹护盾时子弹伤害"
		"BonusBaseWeaponDamageWithShield_postfix"	"%"
		"BonusBaseWeaponDamageWithShield_prefix"	"+"

		//Enchanter's Barrier
		"upgrade_magic_shield_desc"		"当你有<span class=\"highlight\">魂力护盾</span>时，会获得额外<span class=\"highlight\">魂力伤害</span>。"
		"BonusSpiritWithMagicShield_label"		"有魂力护盾时魂力伤害"
		"BonusSpiritWithMagicShield_prefix"		"+"

		//Aerial Assault
		"upgrade_aerial_assault_active"		"<span class=\"highlight\">Launch straight up</span> high into the air. While in the air you will pause your aerial movement for {s:AssaultDuration}s</span>.  During this time you gain <span class=\"highlight\">+{s:AssaultLifestealPercent}% bullet lifesteal</span>, <span class=\"highlight\">unlimited clip</span>, <span class=\"highlight\">+{s:AssaultFireRate}% fire rate</span>, and bullets that <span class=\"highlight\">explode</span> in a {s:ExplodeRadius}m radius。"
		"upgrade_aerial_assault/modifier_aerial_assault_watcher/modifier_aerial_assault"		"Aerial Assault"
		"modifier_aerial_assault"					"Aerial Assault"
		
		//Combo Breaker
		"upgrade_combo_breaker_desc"		"<span class=\"highlight\">Remove all debuffs</span> and heal yourself. <br><span class=\"highlight\">Can be used while stunned.</span>"
		"upgrade_combo_breaker/modifier_combo_breaker"	"Combo Breaker"

		//Unstoppable - Deprecated
		"upgrade_slow_immunity_desc"					"Purges any roots and chains on use and makes you immune to slows for the duration"
		"modifier_slow_immunity"						"势不可挡"

		//Unstoppable
		"upgrade_unstoppable_desc"				"使用后在持续时间内<span class=\"highlight\">免疫负面状态效果</span>，免疫眩晕、沉默、睡眠、束缚、缴械和链接效果。"
		"modifier_unstoppable"							"势不可挡"

		//Colossus
		"upgrade_colossus_desc"			"使用后在持续时间内获得<span class=\"highlight\">子弹和魂力抗性</span>，并<span class=\"highlight\">对附近的敌方目标减少移速</span>。你的模型大小增加10%。"

		//Ablative Coat
		"upgrade_ablative_coat_desc"			"Provides <span class=\"highlight\">Bullet Resist</span> but you lose some each time you take Weapon Damage. Loss can only happen once every {s:StackLossFrequency}s. Bullet Resist is restored when out of combat。"
		"upgrade_ablative_coat_innate"			"Increases your <span class=\"highlight\">forward movement speed</span> over time. If Ablative Coat is reduced to 0 Bullet Resist, taking damage will reset the effect for <span class=\"highlight\">1.5s</span>"

		//-----------------------------------------------------------------------------
		// Upgrades: Utility
		//----------------------------------------------------------------------------- 
		
		//Sprint Boots
		"upgrade_sprint_booster_desc"				"在一段时间不受到攻击或攻击时增加你的<span class=\"highlight\">前进速度</span>。 受到攻击会有 <span class=\"highlight\">1.5s</span> 冷却 。"

		//Superior Stamina
		"upgrade_superior_stamina_passive"			"将着陆前可进行的<span class=\"highlight\">空中冲刺和空中跳跃</span>次数从<span class=\"highlight\"> 1 次增加到 2 次</span>。"

		//Enduring Speed
		"upgrade_cardio_calibrator_desc"			"降低敌人移动减少移速的效果。"

		//Health Nova
		"upgrade_health_nova_desc"					"使用后<span class=\"highlight\">治疗</span> 自身和附近的友军。在持续时间内治疗每个友军最大生命值的 {s:HeroTargetBonus}% "
		"modifier_health_nova"					"疗愈新星"

		//Fast Reload
		"upgrade_reload_speed_desc"					"Increased <span class=\"highlight\">reload speed</span>。"
		
		//Cloaking Device
		"upgrade_cloaking_device_desc"				"Become <span class=\"highlight\">invisible</span>. Nearby enemies will temporaily reveal the hero.  Attacking or taking damage will remove the invisibility for {s:AbilityCooldown}s。"
		"upgrade_cloaking_device/modifier_citadel_passive_cloak"									"Cloaking Device"
		"upgrade_cloaking_device/modifier_citadel_passive_cloak/modifier_invis"						"Stealthed"
		"upgrade_cloaking_device_active/modifier_invis"												"Stealthed"

		//Shadow Weave
		"upgrade_cloaking_device_active_desc"		"使用后在持续时间内使自身 <span class=\"highlight\">隐形</span>。每当你在隐身状态下受到伤害时，你就会短暂地暴露。"
		"upgrade_cloaking_device_active_ambush_desc"	"<br>攻击或使用任意技能将结束你的隐身并给自身施加<span class=\"highlight\">影袭</span>增益，暂时为你提供额外的<span class=\"highlight\">射速</span>和<span class=\"highlight\">魂力</span>加成。"
		"modifier_cloaking_device_active_stealth"		"影织 - 隐身"
		"modifier_cloaking_device_active_ambush"		"影织 - 影袭"
		"AmbushBonusTechPower_prefix"					"+"
		"AmbushBonusTechPower_label"					"影袭 魂力"
		"AmbushBonusFireRate_prefix"					"+"
		"AmbushBonusFireRate_label"					"影袭 射速"
		"AmbushBonusFireRate_postfix"					"%"
		"AmbushDuration_label"						"影袭 持续时间"
		"AmbushDuration_postfix"						"s"
		"StealthDuration_label"						"隐身 持续时间"
		"StealthDuration_postfix"						"s"
		"SpottedRadius_label"						"破隐距离"
		"SpottedRadius_postfix"						"m"
		"modifier_aoe_smoke_bomb"					"烟雾"
		"upgrade_aoe_smoke_bomb/modifier_invis"														"隐身中"

		//Zip Line Mastery
		"upgrade_zipine_mastery_desc"				"Zip line speed <span class=\"highlight\">accelerates</span> and allows you to use <span class=\"highlight\">neutral</span> zip lines and capture them while zip lining.  Provides a movement speed bonus when jumping off a zip line whose duration increases the longer you are on the zip line。"
		
		//Majestic Leap - Disabled
		"upgrade_rocket_boots_desc"					"<span class=\"highlight\">Launch yourself</span> high into the air. Cannot be used for {s:InteruptCooldown}s if damaged by enemy Hero。"
		
		//Majestic Leap
		"upgrade_rocket_booster_desc"				"使用后<span class=\"highlight\">将自身发射到高空</span> . 在空中时, 可以再次使用装备以更快的速度下降.<br>如果被敌方英雄伤害，则无法在 {s:InteruptCooldown}秒 内使用。"
		"upgrade_rocket_booster_drop_down"			"快速下降"
		
		//Smoke
		"upgrade_aoe_smoke_bomb_desc"				"Give you and teammates <span class=\"highlight\">invisibility</span> and a <span class=\"highlight\">movement speed</span> bonus.  Attacking or taking damage will remove the invisibility.<br>Cast delay: {s:AbilityCastDelay}s。"
		
		//EMP Grenade
		"upgrade_aoe_silence_desc"					"Throw a grenade that <span class=\"highlight\">silences</span> enemies and lowers their <span class=\"highlight\">spirit resistance</span>。"
		"modifier_aoe_silence"										"Silenced - Abilities Disabled"
		
		//Tech Defender
		"upgrade_debuff_absorb_desc"				"Shield against <span class=\"highlight\">all spirit damage and debuffs</span>。"

		//Tech Defender
		"upgrade_tech_defender_active"		"Protect against <span class=\"highlight\">all spirit damage and debuffs</span>。"
		"upgrade_tech_defender/modifier_debuff_immunity"			"Immune to Debuffs"

		//Drain Will
		"upgrade_disarm_desc"			"Fires a projectile which reduces the <span class=\"highlight\">Fire Rate</span> of the target and <span class=\"highlight\">steals Spirit</span>。"
		"SpiritSteal_label"				"Spirit Power Steal"
		"SpiritStealDuration_label"		"Spirit Power Steal Duration"
		"SpiritStealDuration_postfix"	"s"
		"modifier_citadel_active_disarm_spirit_steal"	"Drain Will"

		//Reactive Barrier
		"upgrade_vex_barrier_desc"		"当你被<span class=\"highlight\">眩晕、链接、束缚或睡眠</span>时自动获得一个临时的<span class=\"highlight\">护盾</span>"
		"upgrade_vex_barrier_shield"	"反应式屏障"
		"VexBarrierBulletMaxHealth_label"	"子弹护盾生命值"
		"VexBarrierTechMaxHealth_label"		"魂力护盾生命值"
		"VexBarrierShieldDuration_label"    "持续时间"
		"VexBarrierShieldDuration_postfix"	"s"



		//MISC
		"upgrade_explosive_bullets/modifier_explosive_bullets/modifier_citadel_base_buildup"	"Explosive Rounds"
		"ExplosiveDamage_label"							"Explosive Damage"
		"BuildUpMaxDamage_label"						"Build Up Damage"
		"BuildUpMaxDamageNonHero_label"					"Build Up Non-Hero"
	}
}
